pws_id,name,state,population_served
NJ1205001,Edison Water Company c/o NJ American Water,New Jersey,"35,000"
NJ1209002,Old Bridge Municipal Utilities Authority,New Jersey,"67,215"
NJ1213002,Monroe Township Utility Department,New Jersey,"33,402"
NJ1214001,New Brunswick Water Department,New Jersey,"55,000"
NJ1215001,North Brunswick W Department,New Jersey,"41,000"
NJ1216001,Perth Amboy Water Department,New Jersey,"52,328"
NJ1217301,Lake Nelson School,New Jersey,300
NJ1219001,Sayreville W Department,New Jersey,"43,761"
NJ1221004,South Brunswick Twp W,New Jersey,"45,450"
NJ1222310,Keystone Plastics Inc,New Jersey,120
NJ1224001,Spotswood W Department,New Jersey,"8,300"
NJ1225001,Middlesex Water Company,New Jersey,"233,376"
NJ1306001,Belmar Water Department,New Jersey,"20,000"
NJ1308001,Brielle Water Department,New Jersey,"4,800"
NJ1319377,Corporate Plaza 205,New Jersey,57
NJ1322001,Keyport Water Department,New Jersey,"7,500"
NJ1326001,Gordons Corner Water Company,New Jersey,"46,196"
NJ1326002,Manalapan Township Water District - Lambs Lane / K,New Jersey,"6,600"
NJ1326004,United Water Matchaponix,New Jersey,0
NJ1328002,Marlboro Township Water Utility Division,New Jersey,"29,480"
NJ1329001,Matawan Borough Water Department,New Jersey,"9,084"
NJ1332301,Millstone Twp Elementary School,New Jersey,650
NJ1332378,Hytek Corp Center,New Jersey,27
NJ1339001,Shorelands Water Company Inc.,New Jersey,"36,164"
NJ1340001,Red Bank Water Department,New Jersey,"12,520"
NJ1345001,NJ American Water - Coastal North,New Jersey,"335,449"
NJ1348001,Spring Lake Water Department,New Jersey,"11,270"
NJ1349001,Borough of Springlake Heights,New Jersey,"5,000"
NJ1350001,NJ  American Water - Union Beach,New Jersey,"6,000"
NJ1352003,Wall Twp Water Department,New Jersey,"26,000"
NJ1352005,NJ Water Supply Authority Manasquan,New Jersey,30
NJ1352321,Brielle Hills Bldg #1&2,New Jersey,120
NJ1352322,"Brielle Hills Condo Association Bldg 8,9",New Jersey,87
NJ1401001,Boonton Water Department,New Jersey,"9,532"
NJ1401300,Rockaway Valley School,New Jersey,520
NJ1402303,Johanson Mfg Corp,New Jersey,30
NJ1402304,Rfl Electronics,New Jersey,100
NJ1403001,Butler Water Department,New Jersey,"7,630"
NJ1404001,Chatham Water Department,New Jersey,"8,962"
NJ1406002,Windy Acres Mobile Home,New Jersey,100
NJ1406304,Chester Springs Mall,New Jersey,"1,650"
NJ1406325,West Main Associates,New Jersey,574
NJ1406326,1 Mill Ridge Lane,New Jersey,55
NJ1407001,Awm Four Seasons At Chester,New Jersey,280
NJ1407300,Bragg Elementary School,New Jersey,480
NJ1407301,Dickerson Elementary School,New Jersey,400
NJ1407303,Black River Middle School,New Jersey,380
NJ1407304,Highlands Building,New Jersey,240
NJ1407313,Ap Chester Properties Llc,New Jersey,76
NJ1407314,Kesseler Institute For Rehab,New Jersey,200
NJ1407318,360 Route 24,New Jersey,52
NJ1407321,Chester Woods Professional Park,New Jersey,35
NJ1407327,Dogwood School,New Jersey,63
NJ1407331,Montessori Kids Universe- Chester,New Jersey,48
NJ1408001,Denville Twp Water Department,New Jersey,"15,881"
NJ1409001,Dover Water Commission,New Jersey,"27,806"
NJ1410001,East Hanover Twp Water Department,New Jersey,"11,393"
NJ1410300,Novartis Pharmaceuticals Corp,New Jersey,"6,500"
NJ1411001,Florham Park Water Department,New Jersey,"8,846"
NJ1411302,One Seventy-five Park Avenue Llc,New Jersey,690
NJ1413001,Lakeshore Company,New Jersey,270
NJ1413300,Harding Twp Elementary School,New Jersey,225
NJ1413301,Harding Twp Jr School (ft Bl,New Jersey,345
NJ1413304,Harold A Thorpe,New Jersey,50
NJ1413315,First Presbyterian Church,New Jersey,132
NJ1414003,Jefferson Township W U Milton  System,New Jersey,"4,500"
NJ1414006,Loziers Trailer Park,New Jersey,50
NJ1414008,Oak Ridge Mobile Home Park,New Jersey,100
NJ1414011,Jefferson Township W U Lk Hop,New Jersey,"8,500"
NJ1414014,Sandy Point Mobile Home,New Jersey,75
NJ1414303,Windlass Lake,New Jersey,290
NJ1414308,Drummond School,New Jersey,28
NJ1414409,#45 South Plaza Phase #1,New Jersey,199
NJ1414413,Beanstalk Academy 2,New Jersey,0
NJ1414414,Jefferson Strip Mall,New Jersey,198
NJ1415001,Fayson Lakes Water Company Inc.,New Jersey,"3,010"
NJ1415300,Kinnelon Prof Bldg,New Jersey,250
NJ1415305,Our Lady Of The Magnific,New Jersey,577
NJ1415307,Reformed Church In Kinnelon,New Jersey,44
NJ1416001,Lincoln Park Water Department,New Jersey,"11,000"
NJ1417001,Madison Water Department,New Jersey,"15,820"
NJ1421003,Montville Twp MUA,New Jersey,"22,000"
NJ1421305,Green Briar Residential Health,New Jersey,46
NJ1421340,Fun Time Kids Academy 2,New Jersey,42
NJ1421354,6 Mars Court,New Jersey,48
NJ1421355,9 Mars Court,New Jersey,66
NJ1424001,Southeast Morris County Municipal Utilities Author,New Jersey,"62,053"
NJ1425001,Mountain Lakes Water Department,New Jersey,"4,012"
NJ1426004,Suez Water New Jersey Arlington Hiills,New Jersey,"1,989"
NJ1427001,Mount Olive Villages Water,New Jersey,"5,000"
NJ1427005,Mount Olive Township Water Department Main,New Jersey,"7,887"
NJ1427006,Mount Olive Township Water Department Sand,New Jersey,744
NJ1427008,Mount Olive Township Water Department Pinecrest,New Jersey,648
NJ1427009,NJ  American Water - West Jersey,New Jersey,837
NJ1427010,NJ  Vasa Home Water  System,New Jersey,125
NJ1427014,Mount Olive Township Water Department Carlton,New Jersey,267
NJ1427015,Mount Olive Township Tinc Farm,New Jersey,597
NJ1427016,Awm Country Oaks,New Jersey,428
NJ1427017,NJ  American Water - Itc,New Jersey,"6,463"
NJ1427018,Morris Chase/morris Hunt Pcws,New Jersey,"1,080"
NJ1427302,Sandshore School,New Jersey,518
NJ1427362,Mt  Olive High School,New Jersey,"1,750"
NJ1427370,United Presbyterian Church Flanders,New Jersey,262
NJ1427383,Johnson Dodge Chrysler Jeep,New Jersey,80
NJ1427385,Quikrete,New Jersey,65
NJ1427386,Almetek Industries  Inc,New Jersey,50
NJ1427389,Enterprize Park,New Jersey,40
NJ1427390,Route 46 Chevrolet,New Jersey,25
NJ1427393,Fla-net Campground,New Jersey,238
NJ1427395,Mount Olive Shopping Parkade,New Jersey,255
NJ1427400,Sandshore Industrial Condo Association,New Jersey,75
NJ1427403,Flanders Valley Day Care,New Jersey,203
NJ1427420,Hunkele Equities,New Jersey,96
NJ1428001,Netcong Water Department,New Jersey,"3,342"
NJ1428300,Verizon Netcong Work Center,New Jersey,35
NJ1429001,Parsippany-Troy Hills Water Department,New Jersey,"50,400"
NJ1429302,"Jefferson Industrial Park, Llc",New Jersey,320
NJ1431001,Pequannock Twp Water Department,New Jersey,"14,010"
NJ1432001,Morris County MUA,New Jersey,0
NJ1432336,Sussex Turnpike Industrial Campus Condo,New Jersey,425
NJ1432349,Plaza 415 Condo Association,New Jersey,54
NJ1432353,Academy Of Little Promises,New Jersey,35
NJ1432354,Goddard School,New Jersey,251
NJ1434001,Rockaway Boro Water Department,New Jersey,"7,066"
NJ1434329,Mcwilliams Forge Company  Inc,New Jersey,80
NJ1435001,Hoffman Homes,New Jersey,120
NJ1435002,Rockaway Twp Water Department,New Jersey,"14,000"
NJ1435318,Rockaway Twp Garage,New Jersey,38
NJ1435346,Katherine D  Mallone Sch,New Jersey,390
NJ1436002,Roxbury Water Company,New Jersey,"11,793"
NJ1436003,Roxbury Township Water Department-shore,New Jersey,"5,153"
NJ1436004,Roxbury Township Water Department-sky V,New Jersey,"4,478"
NJ1436326,Mcdonalds,New Jersey,725
NJ1436338,1 Goldmine Rd Llc,New Jersey,38
NJ1436354,Adam Metal Products,New Jersey,51
NJ1436368,Roxbury Business Campus,New Jersey,85
NJ1436386,Sce Realty Llc,New Jersey,85
NJ1438003,Washington Township Mua-hager,New Jersey,"3,458"
NJ1438004,Washington Township Mua-schoo,New Jersey,"4,866"
NJ1438006,Sherwood Village,New Jersey,75
NJ1438300,West Morris Central High,New Jersey,"1,615"
NJ1438318,Frazier Industrial Co,New Jersey,150
NJ1439001,Wharton Water Department,New Jersey,"6,342"
NJ1505391,Shore Plaza,New Jersey,54
NJ1506001,Brick Township Municipal Utilities Authority,New Jersey,"86,898"
NJ1507005,United Water Toms River,New Jersey,"123,184"
NJ1507308,"Ocean Cnty P.i.c., Inc.",New Jersey,60
NJ1508001,Eagleswood Village Mobile Home Park,New Jersey,80
NJ1511002,Jackson Estates Mobile Home Park,New Jersey,440
NJ1514002,Lakewood Twp MUA,New Jersey,"21,750"
NJ1514357,Knesses Bais Levi,New Jersey,100
NJ1514359,Chedar Toras Zev,New Jersey,650
NJ1514360,Mesivta Ohr Chaim Meir,New Jersey,110
NJ1518001,Cedar Glen Homes Inc.,New Jersey,800
NJ1518003,Cedar Glen West Water Company,New Jersey,"1,300"
NJ1518004,Manchester Twp Water Utility - Western,New Jersey,"15,613"
NJ1518005,Manchester Twp Water Utility - Eastern,New Jersey,"21,200"
NJ1518316,Marfori Realty Llc,New Jersey,66
NJ1518345,Aristacare At Manchester,New Jersey,475
NJ1524001,Point Pleasant Water Department,New Jersey,"19,600"
NJ1525001,Point Pleasant Beach Water Department,New Jersey,"12,000"
NJ1531001,Surf City Water Department,New Jersey,"10,000"
NJ1602307,Jin-a Child Care Center,New Jersey,90
NJ1604001,Hawthorne Water Department,New Jersey,"21,006"
NJ1605001,NJ American Water - Little Falls,New Jersey,"11,247"
NJ1605002,Passaic Valley Water Commission,New Jersey,"310,121"
NJ1606301,Holland Christian Home,New Jersey,240
NJ1606307,Mountainside Center,New Jersey,230
NJ1609001,Pompton Lakes Mua,New Jersey,"11,435"
NJ1611002,Ringwood Water Department,New Jersey,"9,327"
NJ1611301,Peter Cooper School,New Jersey,396
NJ1611303,Ryerson Middle School,New Jersey,484
NJ1611317,Christ The King Lutheran Churc,New Jersey,178
NJ1611318,All Star Kids Academy,New Jersey,100
NJ1612301,Little Sisters of The Poor,New Jersey,235
NJ1613001,N.j.d.w.s.c. - Wanaque North,New Jersey,150
NJ1613002,Wanaque Water Department,New Jersey,"10,266"
NJ1615002,West Milford Township Municipal Utilities Authorit,New Jersey,600
NJ1615008,Passaic Valley Water Commission-postbrook,New Jersey,458
NJ1615016,West Milford Township Municipal Utilities Authorit,New Jersey,"1,577"
NJ1615017,Wonder Lake Properties I,New Jersey,105
NJ1615018,Suez Water New Jersey-bald Eagle Village,New Jersey,"1,258"
NJ1615020,Suez Water New Jersey West Milford,New Jersey,"1,444"
NJ1615312,Upper Greenwood Lk Elem School,New Jersey,402
NJ1615324,Maple Road Elementary School,New Jersey,441
NJ1615325,Macopin Middle School,New Jersey,862
NJ1615327,Westbrook Elementary School,New Jersey,496
NJ1615334,Oakridge Presbyterian Church/my Sch Day,New Jersey,73
NJ1615338,Agape Child Care,New Jersey,205
NJ1615340,Milford Manor,New Jersey,165
NJ1615395,The Town Commons,New Jersey,27
NJ1703306,Elsinboro School,New Jersey,147
NJ1706303,Mexichem Specialty Resins Inc,New Jersey,200
NJ1708001,Pennsville Twsp. Water Depart.,New Jersey,"13,500"
NJ1710001,Harding Woods Mobile Home Park,New Jersey,"1,276"
NJ1710003,Picnic Grove Mobile Homes,New Jersey,250
NJ1710301,Arthur P Schalick High S,New Jersey,750
NJ1710339,Daytop Village Of Nj,New Jersey,70
NJ1710343,Pittsgrove Twp Middle School,New Jersey,485
NJ1712001,Salem Water Department,New Jersey,"6,199"
NJ1714001,Country Club Estates,New Jersey,300
NJ1801307,Fiddlers Elbow Golf Course,New Jersey,500
NJ1801310,Somerset Hills Learning Institute,New Jersey,66
NJ1802309,Albrook School,New Jersey,245
NJ1802313,St John On The Mountain,New Jersey,180
NJ1803002,NJ  American Water - Twin Lakes,New Jersey,250
NJ1803304,Somerset Hills Country Club,New Jersey,80
NJ1805390,Apples & Books Learning Center,New Jersey,120
NJ1806336,Somerville Lumber Co,New Jersey,157
NJ1808361,Tabatchnick Fine Foods,New Jersey,30
NJ1810330,Wise Owls Academy,New Jersey,70
NJ1810343,Longships Complex,New Jersey,158
NJ1810349,Cherry Blossom-montessori Sch,New Jersey,162
NJ1810350,Hillsborough Medical Building,New Jersey,170
NJ1813310,Blawenburg Ref Church,New Jersey,51
NJ1813315,Princeton Mont Soc Inc,New Jersey,355
NJ1813318,Waldorf School Of Princeton,New Jersey,300
NJ1815300,Matheny Medical and Education Center,New Jersey,563
NJ1817001,Rocky Hill W Department,New Jersey,687
NJ1818320,Our Little Schoolhouse,New Jersey,78
NJ1901001,Andover Borough Water Department,New Jersey,606
NJ1902003,Lake Lenape Water Company,New Jersey,"2,900"
NJ1902004,Andover Water Corporation,New Jersey,115
NJ1902005,Ascot Park Apartments,New Jersey,125
NJ1902009,Andover Intermediate Care Center,New Jersey,543
NJ1902365,Lawrence Business Park Condo Assoc.,New Jersey,81
NJ1903001,Branchville W Department,New Jersey,"1,500"
NJ1904001,Brookwood Musconetcong River Property Owners Assoc,New Jersey,"1,200"
NJ1904002,East Brookwood Estates Property Owners Association,New Jersey,612
NJ1904004,North Shore Water Association,New Jersey,105
NJ1904006,Strawberry Point Property Owners Association,New Jersey,95
NJ1904007,Colby Water Company,New Jersey,65
NJ1904009,Byram Hmwnrs Association Water,New Jersey,400
NJ1904302,Byram Lakes Elem School,New Jersey,"1,265"
NJ1905004,Sussex County Hlth-the Homested,New Jersey,100
NJ1905301,Old Homestead Complex,New Jersey,140
NJ1906001,Hillside Estates At Franklin,New Jersey,300
NJ1906002,Franklin Board of Public,New Jersey,"5,500"
NJ1907002,Aqua NJ - Bear Brook,New Jersey,226
NJ1909001,Hamburg Board of Public,New Jersey,"3,382"
NJ1910305,Big N Ames Plaza,New Jersey,"1,818"
NJ1910313,Toyota World Of Newton,New Jersey,150
NJ1910321,Sussex Co Mall Shopping,New Jersey,595
NJ1910327,Kittatinny Reg High Scho,New Jersey,"2,400"
NJ1910334,Audi Volkswagon Newton,New Jersey,54
NJ1911001,Aqua NJ - Wallkill,New Jersey,"1,050"
NJ1911002,Lake Stockholm Inc.,New Jersey,300
NJ1911003,Lake Tamarack W Company,New Jersey,"1,000"
NJ1911004,Aqua NJ - Summit Lake,New Jersey,177
NJ1911005,Hardyston Township Municipal Utilities Authority,New Jersey,769
NJ1911006,Hardyston Township Municipal Utilities Authority,New Jersey,"1,963"
NJ1911300,Hardyston Twp Elem School,New Jersey,660
NJ1911345,Ballyowen,New Jersey,"1,280"
NJ1912001,Hopatcong Water Department,New Jersey,"7,224"
NJ1912300,Locor Lakefront Lodging,New Jersey,105
NJ1912322,Westside United Methodist,New Jersey,145
NJ1912329,Hopatcong Head Start,New Jersey,29
NJ1913302,Lafayette Township School,New Jersey,818
NJ1913312,Sunrise House Foundation,New Jersey,160
NJ1913318,Sussex County Mua,New Jersey,95
NJ1915001,Newton Water & Sewer Utility,New Jersey,"8,300"
NJ1918003,Sparta Township Water Utility -- Highlands,New Jersey,"1,618"
NJ1918004,Sparta Twp Water Utility - Lake Mohawk,New Jersey,"17,628"
NJ1918013,Sparta Township Water - Sunset,New Jersey,342
NJ1918352,Sussex Cty Charter School - B,New Jersey,275
NJ1919001,Stanhope W Department,New Jersey,"3,730"
NJ1920001,Stillwater Water District 1,New Jersey,"1,200"
NJ1920317,Stillwater Twp Elementary School,New Jersey,450
NJ1922001,Suez Water New Jersey Barry Lakes,New Jersey,136
NJ1922005,Suez Water New Jersey Grandview Estates,New Jersey,59
NJ1922006,Suez Water New Jersey Sussex Hills,New Jersey,134
NJ1922008,Aqua NJ - Vernon,New Jersey,515
NJ1922010,The Village of Lake Glenwood,New Jersey,250
NJ1922011,Suez Water New Jersey Sunset Ridge,New Jersey,208
NJ1922012,Suez Water New Jersey Lake Conway,New Jersey,80
NJ1922015,Suez Water New Jersey Walnut Hills,New Jersey,53
NJ1922017,Suez Water New Jersey Highland Lakes,New Jersey,88
NJ1922022,Suez Water New Jersey Sammis Road,New Jersey,53
NJ1922026,Suez Water New Jersey Vernon Valley,New Jersey,"5,517"
NJ1922027,Hidden Village Condo Association,New Jersey,175
NJ1922300,Walnut Ridge Primary School,New Jersey,676
NJ1922315,Vernon Twp High School,New Jersey,"1,714"
NJ1922346,Vernon Colonial Plaza,New Jersey,45
NJ1922355,Learn And Play Academy,New Jersey,57
NJ1922356,Cedar Mountain Primary S,New Jersey,661
NJ1922382,Discovery Years,New Jersey,67
NJ1922398,Someplace Special Square - Condo Assoc,New Jersey,400
NJ1924002,Simmons W Company,New Jersey,180
NJ1924003,Regency Apartments LLC,New Jersey,300
NJ1924004,Suez-woodridge Estates,New Jersey,80
NJ1924326,Wantage Plaza,New Jersey,589
NJ1924329,Franklin Sussex Automall Inc,New Jersey,380
NJ1924353,Nielsen Ford,New Jersey,83
NJ2004001,NJ American Water - Liberty,New Jersey,"125,000"
NJ2004002,NJ American Water - Raritan,New Jersey,"615,430"
NJ2013001,United Water Rahway,New Jersey,"27,300"
NJ2016300,Snuffy Pantagis Enterprises,New Jersey,85
NJ2103001,NJ  American Water - Belvidere,New Jersey,"2,854"
NJ2104302,No Warren Reg High Sch,New Jersey,"1,200"
NJ2104305,Blairstown Commons,New Jersey,238
NJ2104317,Blairstown Trades & Prof,New Jersey,196
NJ2105326,Asbury Graphite Mills Inc,New Jersey,45
NJ2106307,Frelinghuysen Twp Elm Sc,New Jersey,230
NJ2106319,Ridge & Valley Charter School,New Jersey,150
NJ2109300,Little Hill Foundation Inc,New Jersey,100
NJ2110001,Aqua NJ - Brainards,New Jersey,135
NJ2110300,Harmony Twp Elementary School,New Jersey,353
NJ2112001,Independence Municipal Utilities Authority Valley,New Jersey,110
NJ2112002,Independence Municipal Utilities Authority Highlnd,New Jersey,350
NJ2112305,Independence Centralschool,New Jersey,260
NJ2113322,Travel Centers Of America,New Jersey,"1,070"
NJ2114309,Liberty Elementary School,New Jersey,290
NJ2116003,Nj American Water - Mansfield,New Jersey,220
NJ2116325,Comcast Cable Vision,New Jersey,44
NJ2117002,Valley View Estates,New Jersey,120
NJ2117003,Oxford Heritage Manor,New Jersey,60
NJ2121001,NJ American Water - Washington/Oxford,New Jersey,"10,719"
NJ2122320,Witte Company,New Jersey,55
NJ2122333,Rossi Chrysler Dodge Jeep Ram,New Jersey,75
NJ2123002,Windtryst Apartments,New Jersey,216
NJ2123310,White Twp Consolidated School,New Jersey,410
NJ2123334,D S M Nutritional Products Inc,New Jersey,636
NM3521613,Hobbs Municipal Water Supply,New Mexico,"38,936"
NM3554307,Dona Ana MDWCA,New Mexico,"16,217"
NV0000190,Truckee Meadows Water Authority,Nevada,"311,932"
NY0100194,Colonie Village,New York,"8,030"
NY0301651,City of Binghamton,New York,"74,879"
NY1302766,Brinkerhoff Water District,New York,"3,863"
NY1302771,Millerton Village,New York,"2,000"
NY1302772,Pawling Village,New York,"2,200"
NY1302775,Red Hook Village,New York,"2,730"
NY1313000,Avalon Assisted Living,New York,133
NY1330660,United Wappinger Water Improvement District,New York,"14,000"
NY1930059,North Point Creek Apartments Ltd.,New York,25
NY2900000,Town of Hempstead Water Department,New York,"110,000"
NY2902815,Albertson WD,New York,"13,500"
NY2902817,Bethpage WD,New York,"33,000"
NY2902818,Carle Place Water District,New York,"9,005"
NY2902821,Farmingdale,New York,"8,744"
NY2902824,Garden City,New York,"46,000"
NY2902827,Hempstead,New York,"56,000"
NY2902829,Hicksville WD,New York,"48,000"
NY2902830,Water Authority of Western Nassau,New York,"120,000"
NY2902839,Mineola,New York,"20,600"
NY2902841,WA of Great Neck North,New York,"31,400"
NY2902844,Oyster Bay Water District,New York,"8,700"
NY2902845,Plainview WD,New York,"35,000"
NY2902852,Sands Point,New York,"2,800"
NY2902853,New York American Water - Sea Cliff,New York,"13,400"
NY2902856,Westbury WD,New York,"20,500"
NY2902858,Williston Park,New York,"10,072"
NY2912267,Port Washington WD,New York,"34,000"
NY3503524,Chester Village,New York,"3,565"
NY3503535,Monroe Village,New York,"10,465"
NY3503549,Newburgh City,New York,"28,000"
NY3503580,New Windsor Consolidated WD,New York,"30,450"
NY4100041,Hoosick Falls,New York,"4,925"
NY4100042,Nassau,New York,"1,250"
NY4100043,Petersburgh Water District,New York,240
NY4104503,Berlin Water District # 2,New York,700
NY4111566,Aqua Vista,New York,400
NY4118153,Hoosac Meadows Apartments,New York,100
NY4118458,Taconic,New York,240
NY4130229,Scoops By The Dozen,New York,25
NY4303673,United Water New York,New York,"270,950"
NY4600071,Scotia Village Water Works,New York,"12,800"
NY4600091,Glenville Water District #11,New York,"63,776"
NY5103704,Hampton Bays WD,New York,"12,500"
NY5103705,Riverhead WD,New York,"35,000"
NY5110526,Suffolk County Water Authority,New York,"1,100,000"
NY5203324,Fallsburg Who-ls-sf,New York,"8,650"
NY5600104,Glens Falls City,New York,"14,000"
NY5903150,Yeshiva Farm Settlement,New York,300
OH0200811,Lima City,Ohio,"65,619"
OH0346118,Minnich Manufacturing,Ohio,39
OH0700011,Barnesville,Ohio,"6,500"
OH0700315,Belmont Public Water System,Ohio,475
OH0700612,Bridgeport Public Water System,Ohio,"2,830"
OH0701516,St. Clairsville City Public Water System,Ohio,"5,184"
OH0802012,Brown County Rural Water,Ohio,"22,818"
OH0901712,Middletown City PWS,Ohio,"48,694"
OH1101212,Urbana City PWS,Ohio,"11,500"
OH1247612,Possum Elementary School North Pws,Ohio,360
OH1300812,Loveland City PWS,Ohio,"12,800"
OH1301012,Milford City Public Water System,Ohio,"6,400"
OH1301212,New Richmond Village Public Water System,Ohio,"2,622"
OH1401211,Wilmington City PWS,Ohio,"12,500"
OH1800111,Berea City PWS,Ohio,"17,900"
OH1800403,Cleveland Heights City PWS,Ohio,"46,000"
OH2101412,Del-Co Water Company Inc.,Ohio,"141,407"
OH2500103,Bexley City PWS,Ohio,"13,650"
OH2700012,Gallia CCounty o Rural Water Association,Ohio,"20,546"
OH2700112,Gallipolis  Public Water System,Ohio,"7,172"
OH2801312,Holly Hill Nursing Home,Ohio,106
OH2835512,Papillion Enrichment Center Ii Pws,Ohio,25
OH2867812,Chester Town Center Pws,Ohio,145
OH2900612,Fairborn Public Water System,Ohio,"32,352"
OH2901112,Bellbrook Water Works,Ohio,"9,475"
OH2903012,Yellow Springs Village Public Water System,Ohio,"3,761"
OH3000111,City of Cambridge,Ohio,"10,635"
OH3101112,Indian Hill City PWS,Ohio,"15,000"
OH3102612,Cincinnati Public Water System,Ohio,"749,000"
OH3500811,Napoleon City,Ohio,"8,749"
OH3531411,Campbell Soup Supply Co,Ohio,"1,300"
OH4400711,Ironton  PWS,Ohio,"11,129"
OH4400803,Aqua Ohio - Lawrence County,Ohio,"9,481"
OH4401212,South Point Village,Ohio,"3,958"
OH4401612,Hecla Water Association-Plant PWS,Ohio,"33,042"
OH4533512,Eagle Wings Academy Inc. Pws,Ohio,140
OH4602612,Heartland of Indian Lake - Rc,Ohio,53
OH5000411,Campbell City Public Water System,Ohio,"8,500"
OH5001611,Aqua Ohio - Struthers,Ohio,"47,000"
OH5300112,Middleport Village Public Water System,Ohio,"2,500"
OH5300612,Tupper Plains/Chester Water District,Ohio,"15,602"
OH5500312,A and R Reck Mobile Home Park,Ohio,45
OH5600012,Clarington Village Public Water System,Ohio,384
OH5600711,Woodsfield Village Public Water System,Ohio,"2,598"
OH5701315,Montgomery County Water Services 1 Public Water Sy,Ohio,"164,307"
OH5701503,Montgomery County Water Services,Ohio,"96,498"
OH5702112,Phillipsburg Village Public Water System,Ohio,557
OH5703512,Dayton Public Water System,Ohio,"141,359"
OH5746812,Aullwood Farm Discovery Center,Ohio,140
OH5750615,Grandview Medical Center Pws,Ohio,"1,850"
OH5800112,Chesterhill Village Public Water System,Ohio,823
OH5800912,Stockport Village Public Water System,Ohio,540
OH6100011,Caldwell Village Public Water System,Ohio,"7,550"
OH6632414,Fluor-b And W Portsmouth,Ohio,"2,500"
OH7002512,Aqua Ohio - Mansfield System 9,Ohio,120
OH7300111,Portsmouth Public Water System,Ohio,"40,475"
OH7430612,Carmeuse Lime - Maple Grove Operations,Ohio,60
OH7635012,"Greif Packaging, Llc",Ohio,112
OH7700011,Akron City Public Water System,Ohio,"280,000"
OH7700512,Bears Mobile Home Park,Ohio,25
OH7740412,Farmer Boy Restaurant,Ohio,193
OH7762812,Manchester Umc,Ohio,48
OH7801811,Mahoning Valley Sanitary District,Ohio,48
OH7802003,Mcdonald Village Public Water System,Ohio,"5,733"
OH8300412,Franklin Public Water System,Ohio,"11,396"
OH8300512,Western Water Company,Ohio,"40,651"
OH8300912,Morrow Village Public Water System,Ohio,"2,200"
OH8301512,Warren County Richard Renneker PWS,Ohio,"33,801"
OH8345615,Kings Island Pws,Ohio,"31,753"
OH8400012,Belpre City Public Water System,Ohio,"6,441"
OH8400112,Beverly Village Public Water System,Ohio,"1,900"
OH8400212,Little Hocking Water/sewer Association,Ohio,"12,522"
OH8400312,Lowell Village Public Water System,Ohio,549
OH8400412,Marietta City PWS,Ohio,"18,707"
OH8400612,Newport Water/sewer District Public Water System,Ohio,"1,582"
OH8400712,Putnam Community Water Association Public Water Sy,Ohio,"2,744"
OH8402703,Warren Community W and S Association 2,Ohio,"6,524"
OH8403112,Tri-county Rural W and S District,Ohio,"3,000"
OH8502812,Peach Grove Mobile Home Park,Ohio,43
OH8700311,Bowling Green City,Ohio,"31,216"
OK1021503,Nowata Municipal Authority,Oklahoma,"3,971"
OK1021508,Broken Arrow Municipal Authority,Oklahoma,"98,850"
OK1021528,Wagoner County Rural Water District #5,Oklahoma,"4,251"
OK1021529,Wagoner County Rwd #4,Oklahoma,"25,792"
OK2005519,Bethany,Oklahoma,"20,307"
OR4100100,Bend Water Department,Oregon,"62,091"
OR4100262,"Dundee, City of",Oregon,"3,356"
OR4100372,City of Hermiston,Oregon,"18,200"
OR4100508,Marcola Water District,Oregon,600
PA1090001,Aqua Pa Bristol,Pennsylvania,"28,728"
PA1090005,Aqua Pa Chalfont,Pennsylvania,"5,900"
PA1090063,Upper Southampton Mun Authority,Pennsylvania,"16,000"
PA1090069,Warminster Municipal Authority,Pennsylvania,"40,000"
PA1090070,Warrington Twp Water&sew Dept,Pennsylvania,"21,588"
PA1090081,Doylestown Borough Water Department,Pennsylvania,"8,700"
PA1090082,Quakertown Boro,Pennsylvania,"12,800"
PA1090093,Neshaminy Manor Center,Pennsylvania,"2,100"
PA1090128,Dtma Main System,Pennsylvania,"8,655"
PA1090131,Richland Township Water Authority,Pennsylvania,"6,800"
PA1090144,Plumstead Northern System,Pennsylvania,"2,605"
PA1090308,Alphabet Garden Childcare,Pennsylvania,100
PA1090321,Oldcastle Infrastructure,Pennsylvania,100
PA1090862,Grand View Hospital,Pennsylvania,"1,880"
PA1090945,Summit Condominium Assn,Pennsylvania,100
PA1090962,Bucks County Community College,Pennsylvania,"8,000"
PA1090993,Plumstead Christian Upper Schl,Pennsylvania,230
PA1091210,Holy Nativity Episcopal Church,Pennsylvania,100
PA1150015,Taylors Mobile Home Park,Pennsylvania,50
PA1150026,Downingtown Water Authority,Pennsylvania,"9,900"
PA1150035,Aqua Pa Uwchlan,Pennsylvania,"32,200"
PA1150069,Coventry Terrace,Pennsylvania,250
PA1150108,Kennett Square Municipal Water Works,Pennsylvania,"6,328"
PA1150127,Honey Brook Borough Water,Pennsylvania,"2,892"
PA1150189,Perry Phillips Mobile Homes,Pennsylvania,60
PA1150318,Barnsley Academy,Pennsylvania,42
PA1150612,Warwick Daycare-north Coventry,Pennsylvania,36
PA1150625,Barr Building,Pennsylvania,30
PA1150629,Whiteland Pointe,Pennsylvania,40
PA1150872,Southmill Champs,Pennsylvania,100
PA1460012,Wec International,Pennsylvania,25
