pws_id,name,state,population_served
NJ0612301,Woodland Country Day Sch,New Jersey,177
NJ0613313,Seabrook Business Center - Route 77,New Jersey,35
NJ0614004,Chapman Manufactured Housing,New Jersey,375
NJ0804308,Oldmans Creek Campgroun,New Jersey,78
NJ0805303,Caroline Reutter School,New Jersey,495
NJ0805433,Holly Green Campground,New Jersey,140
NJ0805447,Little Tots Daycare,New Jersey,74
NJ0808001,NJ  American Water - Harrison,New Jersey,"9,193"
NJ0808314,Holding Hands Family Care,New Jersey,175
NJ0808317,Goddard School,New Jersey,127
NJ0810004,Mantua Township MUA,New Jersey,"12,600"
NJ0810324,Oak Hill Professional Building,New Jersey,25
NJ0815001,Pitman Water Department,New Jersey,"9,545"
NJ0816300,Harrisonville School,New Jersey,455
NJ0820301,Eagle Point Tank Farm,New Jersey,90
NJ0820305,Wheelabrator Gloucester,New Jersey,38
NJ0824001,Aqua NJ - Woolwich,New Jersey,"6,271"
NJ0824315,Liberty Kenworth Of South Jersey,New Jersey,70
NJ1001300,Lester D Wilson School,New Jersey,225
NJ1001308,Alexandria Middle School,New Jersey,205
NJ1002300,Hoppock Middle School,New Jersey,252
NJ1006320,Exxonmobil Technology And Engineering Co,New Jersey,940
NJ1006357,Dogwood Drive Realty Llc,New Jersey,67
NJ1008306,Rambling Pines Day Camp,New Jersey,553
NJ1011001,NJ  American Water - Frenchtown,New Jersey,"1,488"
NJ1013001,Hampton Borough Water Depart,New Jersey,"1,401"
NJ1016317,Arc/hunterdon Adult Trai,New Jersey,45
NJ1017001,Suez Water New Jersey Lambertville,New Jersey,"3,960"
NJ1019003,Camelot At Spruce Ridge,New Jersey,85
NJ1019309,Hoffmans Crossing School,New Jersey,113
NJ1019344,Toyota World Of Clinton,New Jersey,60
NJ1021308,Barley Sheaf School,New Jersey,400
NJ1021409,Francis A Desmares Schoo,New Jersey,357
NJ1021424,Copper Hill School,New Jersey,550
NJ1022305,Berry Patch Early Learning,New Jersey,73
NJ1022363,Bishop & Bishop (well #2,New Jersey,895
NJ1022366,Fidlers Elbow Golf Course,New Jersey,65
NJ1022374,Holland Brook School,New Jersey,575
NJ1022382,Magnolia Montessori,New Jersey,72
NJ1025001,Edna Mahan Correctional,New Jersey,"1,080"
NJ1025313,Country Arch Care Center,New Jersey,190
NJ1025331,Union Township Elem School,New Jersey,287
NJ1026320,Half Pint Daycare,New Jersey,350
NJ1106001,Hopewell Township Water & sewer,New Jersey,356
NJ1106317,Timberlane Middle School,New Jersey,"1,115"
NJ1106337,Zydus Pharmaceuticals,New Jersey,65
NJ1106394,The Village Learning Center,New Jersey,80
NJ1111001,Trenton Water Works,New Jersey,"217,000"
NJ1113301,Sri International,New Jersey,450
NJ1309302,Cedar Drive Middle School,New Jersey,524
NJ1309307,Conover Rd Elem School,New Jersey,437
NJ1309412,Conover Road Primary School,New Jersey,412
NJ1309416,Fairways Professional Plaza #5,New Jersey,78
NJ1316367,Briar Hill School & Camp,New Jersey,125
NJ1319009,Winding Brook Mobile Home Park System 2,New Jersey,184
NJ1319010,Green Acres Nj Mobile Home Community LLC,New Jersey,260
NJ1319386,Home Smart Plaza Llc,New Jersey,122
NJ1319402,Fairfield Indust Park #1,New Jersey,85
NJ1319495,Oak Glen Plaza,New Jersey,85
NJ1319497,Oak Glenn Plaza 2,New Jersey,85
NJ1321001,Keansburg Water & Sewer Department,New Jersey,"10,105"
NJ1332352,Millstone Twp Primary School,New Jersey,650
NJ1332373,Hunter Jersey Peterbilt,New Jersey,88
NJ1332377,Frog Bridge Day Camp & Tadpole Village P,New Jersey,618
NJ1344001,Sea Girt Water Department,New Jersey,"2,636"
NJ1352319,Wl Gore & Assoc Inc,New Jersey,190
NJ1352342,Richard Schultz Rentals,New Jersey,60
NJ1402308,Kij Management,New Jersey,47
NJ1410307,Park Meadows Industrial,New Jersey,65
NJ1414013,Sun Valley Park,New Jersey,44
NJ1414401,Jefferson Twp High School,New Jersey,"1,400"
NJ1415306,Wise Owl Learning Center,New Jersey,65
NJ1422001,Sisters of Charity of Se,New Jersey,"1,100"
NJ1427342,Equity Plaza,New Jersey,240
NJ1427373,Veolia Environmental Services,New Jersey,112
NJ1433001,Riverdale Borough Water Dep,New Jersey,"2,850"
NJ1436362,Hjr Group,New Jersey,85
NJ1436365,Njdot @ Roxbury Corp Center,New Jersey,170
NJ1436376,Bright Horizons At Mt Olive,New Jersey,120
NJ1438325,St Lukes Parish,New Jersey,786
NJ1504001,Beachwood Water Department,New Jersey,"10,802"
NJ1505002,Aqua NJ - Eastern Division,New Jersey,"12,000"
NJ1505375,Air Park Emergency Services,New Jersey,84
NJ1508304,Eagleswood Elementary School,New Jersey,175
NJ1511016,Meadowbrook Co-op Inc.,New Jersey,150
NJ1511337,Carl Goetz Middle School,New Jersey,"1,497"
NJ1511424,Elms Elementary School,New Jersey,980
NJ1512386,Holtec Decommissioning   - Oyster Creek,New Jersey,550
NJ1514358,Ocean Academy Charter School,New Jersey,400
NJ1514362,Congregation Vorka Education Center,New Jersey,55
NJ1516001,Little Egg Harbor Twp MU,New Jersey,"24,215"
NJ1518328,Manchester Public Works,New Jersey,30
NJ1520001,Ocean Twp Department of Utilities,New Jersey,"15,419"
NJ1520316,Ocean Co Vo-tec School,New Jersey,76
NJ1523328,Wawa #979,New Jersey,"2,035"
NJ1530005,Stafford Township Municipal Utilities Authority Fa,New Jersey,"1,740"
NJ1611302,Erskine Elementary School,New Jersey,269
NJ1615001,West Milford Township Municipal Utilities Authorit,New Jersey,180
NJ1615006,West Milford Township Municipal Utilities Authorit,New Jersey,92
NJ1615009,1177 Union Valley Road LLC,New Jersey,40
NJ1615012,West Milford Township Municipal Utilities Authorit,New Jersey,633
NJ1615022,Woodland Heights Homeowners Association,New Jersey,55
NJ1615307,Mcdonalds Restaurant,New Jersey,525
NJ1615330,Paradise Knoll  Elem School,New Jersey,417
NJ1615337,Grace Fellowship Church,New Jersey,225
NJ1615354,Lakeland Condominium Association,New Jersey,133
NJ1615378,Lakeland Bank,New Jersey,120
NJ1615391,West Milford Shopping Center,New Jersey,725
NJ1615427,Hydraulic Manifolds Usa,New Jersey,25
NJ1701301,Alloway Twp Elementary School,New Jersey,466
NJ1704306,Pseg Hope Creek Generating Station,New Jersey,"1,025"
NJ1704317,Pseg Learning And Development Center,New Jersey,300
NJ1705306,Abc Learning Station - Mannington,New Jersey,71
NJ1707001,NJ American Water - Penns Grove,New Jersey,"14,406"
NJ1708300,The Chemours Company Fc Llc,New Jersey,994
NJ1709320,Woodstown Pre-school Academy,New Jersey,40
NJ1709328,Archer Exteriors,New Jersey,40
NJ1710006,Village I,New Jersey,43
NJ1710304,Rainbow Nursing Home Inc.,New Jersey,259
NJ1801308,Trump National Golf Course,New Jersey,375
NJ1810309,Hillsborough Board Of Education,New Jersey,540
NJ1820311,Community Fire House,New Jersey,30
NJ1902007,Rolling Hills Condminium Association,New Jersey,240
NJ1902008,Andover Nursing Home,New Jersey,250
NJ1902346,Saint Pauls Abbey,New Jersey,530
NJ1902353,Premier Health Associates,New Jersey,205
NJ1902361,Manor Plaza Condo Association Complex,New Jersey,120
NJ1902366,Andover Professional Condo,New Jersey,28
NJ1904003,Forest Lakes W Company,New Jersey,"1,410"
NJ1904353,Nielsen Nissan,New Jersey,95
NJ1904357,Gordon Byram Assoc Llc,New Jersey,"4,075"
NJ1904364,Creative Kidkare,New Jersey,44
NJ1906309,Sterling Plaza,New Jersey,236
NJ1908001,Aqua NJ - Tranquility Springs,New Jersey,599
NJ1908308,Tranquil Valley Retreat Center,New Jersey,232
NJ1910003,Suez Water New Jersey Hampton,New Jersey,814
NJ1910302,Camp Auxilium,New Jersey,550
NJ1910339,Newton Veterinary Hospital,New Jersey,125
NJ1910340,Lowes Retail Store #1976,New Jersey,"2,144"
NJ1910344,Mcguire Chevrolet,New Jersey,80
NJ1911347,Great Beginnings Child Care,New Jersey,137
NJ1911348,Hardyston Municipal Building,New Jersey,55
NJ1911354,Sussex County Annex Building,New Jersey,81
NJ1914300,Montague Elem School,New Jersey,450
NJ1914302,Tri State Mall,New Jersey,785
NJ1918310,350 Sparta Complex,New Jersey,316
NJ1922004,Suez Water New Jersey Cliffwood Lakes,New Jersey,72
NJ1922013,Suez Water New Jersey David Curtis,New Jersey,53
NJ1922021,Suez Water New Jersey Predmore Estates,New Jersey,45
NJ1922371,Veolia Water New Jersey Viking Village,New Jersey,200
NJ1924006,Town Center At Wantage,New Jersey,48
NJ1924316,High Point Reg High Scho,New Jersey,"1,750"
NJ2101001,Allamuchy Township Water & Sewer,New Jersey,"4,573"
NJ2101314,Allamuchy Corporate Center Llc,New Jersey,45
NJ2102001,Alpha Municipal Water Works,New Jersey,"2,530"
NJ2103002,Belvidere Square Apt Complex,New Jersey,83
NJ2104334,Acme Shopping Plaza,New Jersey,"1,550"
NJ2105320,Ise Farms Inc,New Jersey,83
NJ2108001,Hackettstown MUA,New Jersey,"22,000"
NJ2110304,Traditions Residential Healthcare Fac,New Jersey,34
NJ2111300,Hope Twp Elementary School,New Jersey,279
NJ2113303,Knowlton Twp Elementary,New Jersey,265
NJ2116304,"Borealis Compounds, Inc.",New Jersey,120
NJ2116305,Mansfield Twp Elementary,New Jersey,820
NJ2116323,Abundant Life Community Church,New Jersey,203
NJ2116342,Edhard Corp,New Jersey,37
NJ2119001,Aqua NJ - Phillipsburg,New Jersey,"26,682"
NJ2119303,G20 Technologies Llc,New Jersey,44
NJ2120002,Aqua NJ - Warren Glen,New Jersey,192
NJ2122326,"Washington Shopping Center, Inc",New Jersey,98
NJ2123003,Country View Village LLC,New Jersey,310
NN0403003,Kayenta NTUA,NA,"4,335"
NV0001112,New York New York Hotel And Casino,Nevada,"7,000"
NV0001127,Polo Towers,Nevada,"1,512"
NY0100201,Ravena Village,New York,"4,500"
NY0200327,Wellsville Village Public Water,New York,"5,700"
NY0301668,Johnson City Water Works,New York,"63,348"
NY0900217,Plattsburgh City,New York,"24,908"
NY1000238,Greenport Water District No. 1,New York,"4,250"
NY1101755,Cortlandville Town Water,New York,"4,300"
NY1302760,Beacon City,New York,"21,080"
NY1302765,Fishkill Village,New York,"11,337"
NY1330275,McDonalds of Pleasant Valley,New York,25
NY1400433,East Aurora Village,New York,"6,610"
NY1500293,Ticonderoga Water District,New York,"3,700"
NY1800544,Batavia City,New York,"21,970"
NY1900026,Catskill Village,New York,"8,105"
NY2221206,Leray Town Water District 2 & 4,New York,"6,000"
NY2902831,Jericho Water District,New York,"58,000"
NY2902833,Locust Valley Water District,New York,"7,500"
NY2902837,Massapequa WD,New York,"43,000"
NY3100573,"Newfane Water District No. 1,2,3 Consol",New York,"3,477"
NY3304336,Onondaga County Water Authority (OCWA),New York,"565,582"
NY3630023,Clarendon Town WDS,New York,"2,482"
NY4500168,Saratoga Springs City,New York,"35,900"
NY4500175,Clifton Park Water Authority,New York,"39,710"
NY5001209,Corning City,New York,"10,332"
NY5103271,Greenlawn WD,New York,"42,000"
NY5700119,Fort Edward Village,New York,"3,232"
NY6101263,Penn Yan Village,New York,"10,572"
OH0701412,Powhatan Point Public Water System,Ohio,"1,807"
OH0701612,Shadyside Public Water System,Ohio,"3,689"
OH0900303,Butler County Water District 2 Public Water System,Ohio,"109,988"
OH0900715,Fairfield City PWS,Ohio,"42,647"
OH0902312,Oxford City PWS,Ohio,"22,500"
OH1203312,New Carlisle City Public Water System,Ohio,"5,735"
OH1400111,Blanchester Village Public Water System,Ohio,"4,500"
OH1544712,United Local Elementary,Ohio,725
OH1900912,New Madison Village Public Water System,Ohio,"1,000"
OH2000111,Defiance City,Ohio,"16,494"
OH2503411,Westerville City PWS,Ohio,"38,000"
OH2549412,Stimmel Properties Llc,Ohio,40
OH2600111,Wauseon City,Ohio,"7,303"
OH2600311,Delta Village,Ohio,"3,518"
OH2804112,Laurel Springs Water Company,Ohio,448
OH2830412,Hexpol Compounding - Burton Pws,Ohio,230
OH2833412,Gurney Elementary School,Ohio,640
OH2848512,Valley Presbyterian Church And Preschool,Ohio,118
OH2853412,Mcdonalds Restaurant - Bainbridge Pws,Ohio,"1,530"
OH2854312,West Geauga Plaza-east,Ohio,30
OH2856712,Chester Square Plaza,Ohio,70
OH2860212,West Geauga Plaza-main,Ohio,"1,997"
OH2868712,Mangia Inc.,Ohio,150
OH2872212,Miss Pats Day Care 3/foot Steps Pws,Ohio,71
OH2873912,Int Culinary Arts Sciences Inst (icasi),Ohio,70
OH3901111,Norwalk City,Ohio,"17,012"
OH3946712,Norw - South District,Ohio,"4,709"
OH4000111,"Jackson, City of",Ohio,"9,691"
OH4103112,Yorkville Village Public Water System,Ohio,"1,400"
OH4502314,Newark City PWS,Ohio,"47,573"
OH4700911,Oberlin Water Department,Ohio,"8,286"
OH4701803,Rural Lorain County Water Authority,Ohio,"71,074"
OH4800112,Arrowhead Mobile Home Park,Ohio,460
OH4800911,Oregon City,Ohio,"20,291"
OH4801612,Whitehouse Village,Ohio,"4,149"
OH5100312,La Rue Village Public Water System,Ohio,803
OH5300312,Racine Village Public Water System,Ohio,796
OH5300512,Syracuse Village Public Water System,Ohio,823
OH5702403,Trotwood City Public Water System,Ohio,"9,000"
OH5703012,Jefferson Regional Water Authority,Ohio,"4,620"
OH6000412,Muskingum County Water and Sewer,Ohio,"10,788"
OH6002712,Zanesville  PWS,Ohio,"29,381"
OH6205011,Ottawa County Regional Water District,Ohio,"17,348"
OH6300411,Paulding Village,Ohio,"3,605"
OH6703211,Ravenna City PWS,Ohio,"14,000"
OH7001412,Aqua Ohio - Mansfield System 4,Ohio,53
OH7002112,Waterfall Estates,Ohio,27
OH7004511,Shelby City,Ohio,"9,317"
OH7005812,Aqua Ohio - Mansfield System 3,Ohio,525
OH7005912,Aqua Ohio - Mansfield System 2,Ohio,763
OH7100112,Chillicothe City PWS,Ohio,"21,899"
OH7604512,Aqua Ohio - City of Massillon,Ohio,"90,000"
OH7700036,New Franklin City Hall Pws,Ohio,25
OH7701212,Franks Mobile Home Park,Ohio,175
OH7801415,Hubbard City Public Water System,Ohio,"8,300"
OH7802311,Newton Falls City,Ohio,"6,300"
OH7901212,Strasburg Village Public Water System,Ohio,"2,610"
OH7949712,Progressive Foam Technologies Pws,Ohio,87
OH8300012,Caesars Lake Mobile Home Park Public Water System,Ohio,90
OH8301112,Otterbein-lebanon Retreat Center,Ohio,"1,332"
OH8401112,Waterford Water/sewer Association,Ohio,770
OH8534612,Wayne County Engineers Office Pws,Ohio,44
OH8547712,"Stahl, A Scott Fetzer Co",Ohio,85
OH8704103,Northwestern W and Sd- Portage,Ohio,"3,395"
OH8704203,Northwestern W and Sd-wtln 200,Ohio,"8,445"
OK1010809,Duncan Public Utilities Authority,Oklahoma,"23,000"
OK1011401,Frederick,Oklahoma,"3,940"
OK1011502,Hobart,Oklahoma,"3,746"
OK1020101,Heavener Utility Authority - Psg,Oklahoma,"3,300"
OK1020504,Shawnee Municipal Authority,Oklahoma,"29,990"
OK1020514,Eufaula Public Works Authority,Oklahoma,"4,462"
OK1020529,Mcintosh County Rural Water District #8 (texanna),Oklahoma,"3,574"
OK1020801,Norman,Oklahoma,"72,928"
OK1021206,Perry Water & Light Department,Oklahoma,"5,230"
OK1021313,Skiatook Public Works Authority,Oklahoma,"7,080"
OK1021401,Bartlesville,Oklahoma,"34,748"
OK1021509,Coweta,Oklahoma,"9,450"
OK1021701,Tahlequah PWA,Oklahoma,"14,458"
OK2000909,Piedmont Municpal Authority,Oklahoma,"7,542"
OK2001411,Noble,Oklahoma,"5,750"
OK3004007,Leflore County Rural Water District #2,Oklahoma,"4,700"
OK3005401,Okfuskee County Rural Water District #3,Oklahoma,"1,823"
OK3006106,Pittsburg County Rural Water District #16,Oklahoma,"1,268"
OK3006606,Rogers County Rural Water District # 8,Oklahoma,"3,375"
OK3007402,Dewey Public Works Authority,Oklahoma,"3,490"
OR4100399,Independence Water System,Oregon,"8,600"
OR4100534,"Molalla, City Of",Oregon,"9,139"
PA1090017,Bucks Run Apartments,Pennsylvania,130
PA1090928,Airgas Healthcare,Pennsylvania,200
PA1090931,Air Liquide,Pennsylvania,150
PA1150334,Scotts Oxford,Pennsylvania,70
PA1460020,Ambler Boro Water Dept,Pennsylvania,"20,000"
PA2400806,Humboldt Industrial Park,Pennsylvania,"11,243"
PA2409003,Paw Crystal Lake,Pennsylvania,"9,773"
PA3060067,Shillington Municipal Authority,Pennsylvania,"11,709"
PA3060069,Paw Penn District,Pennsylvania,"28,508"
PA3061067,Tilden Industrial Park,Pennsylvania,"4,000"
PA3390044,Catasauqua Mun Water Works,Pennsylvania,"6,598"
PA3390055,Lca North Whitehall Division,Pennsylvania,"2,910"
PA3390077,Upper Saucon Township Water Supply,Pennsylvania,"7,300"
PA3480066,Bath Municipal Water Works,Pennsylvania,"2,680"
PA3480816,Bangor Area School Complex,Pennsylvania,"2,700"
PA3540044,Shenandoah Municipal Water Authority,Pennsylvania,"9,500"
PA4110023,Nanty Glo Water Authority,Pennsylvania,"4,076"
PA4140075,Bellefonte Borough Water Authority,Pennsylvania,"9,500"
PA4140082,College Township Water Authority,Pennsylvania,"6,000"
PA4140118,Spring Township Water Authority,Pennsylvania,"3,300"
PA4560048,Conemaugh Township Municipal Authority,Pennsylvania,"7,800"
PA5020050,Sewickley Borough Water Authority,Pennsylvania,"6,800"
PA5020076,Fawn Frazer Jt Water Authority,Pennsylvania,"4,650"
PA5020883,Upmc Magee Womens Hospital,Pennsylvania,"4,900"
PA5040055,Vanport Township Municipal Authority,Pennsylvania,"1,450"
PA5040085,New Sewickley Township Municipal Authority,Pennsylvania,"4,276"
PA5650049,Derry Borough Municipal Authority,Pennsylvania,"6,500"
PA6330004,Brookville Municipal Authority,Pennsylvania,"6,220"
PA6330809,Dubois Regional Airport,Pennsylvania,250
PA6430054,Aqua Pa Shenango Valley WTP,Pennsylvania,"48,000"
PA6430300,Commodore Perry School,Pennsylvania,550
PA7210946,Silver Spring Presb,Pennsylvania,70
PA7360083,East Donegal Township Municipal Aut,Pennsylvania,"3,795"
PA7360126,Lititz Borough,Pennsylvania,"9,397"
PA7360402,Steel Fab Enterprises,Pennsylvania,70
PA7360468,Circle M Campground,Pennsylvania,60
PA7360978,Lanc Co Sol Wast Mgt Res Recov,Pennsylvania,56
PA7500039,Talmudic Properties Penn Inc,Pennsylvania,250
PA7670076,Hanover Municipal Water Works,Pennsylvania,"40,900"
PR0004705,Comerio Urbano,NA,"16,121"
PR0005196,Yabucoa Urbano,NA,"15,681"
PR0005487,Corozal Urbano,NA,"8,619"
PR0005597,Maguayo,NA,"31,880"
PR0132051,"U.s. Army, Fort Buchanan",NA,"6,411"
RI1592030,Chariho Regional High School,Rhode Island,"1,300"
RI1647527,Western Coventry Elem School,Rhode Island,496
RI1858419,Jamestown Water Department,Rhode Island,"3,178"
RI2980001,Four Seasons Mobile Home Park Co-op Association,Rhode Island,40
RI2980338,Ohm Ganesh DBA Country Farms,Rhode Island,33
RI2980346,Early Learning Centers Of Risaunderstown,Rhode Island,40
SC0110001,"Abbeville, City of",South Carolina,"5,324"
SC0210001,City of Aiken,South Carolina,"42,286"
SC0210003,North Augusta,South Carolina,"27,593"
SC0410011,Belton-honea Path Wa,South Carolina,"2,161"
SC0420005,Starr-iva Water District,South Carolina,"8,688"
SC0420011,Anderson Regional Water System,South Carolina,25
SC0820008,Santee Cooper Reg Water,South Carolina,25
SC1220002,Chester Metro,South Carolina,"12,719"
SC1920001,Edgefield County WSA,South Carolina,"24,978"
SC2620009,Gsw&sa-myrtle Beach (sc2620009),South Carolina,25
SC2910001,City of Lancaster,South Carolina,"13,075"
SC2920002,Catawba River Wsp,South Carolina,25
SC3010001,Laurens CPW,South Carolina,"13,882"
SC3810001,Orangeburg DPU,South Carolina,"41,440"
SC3910002,Easley Combined Util,South Carolina,"29,967"
SC3920001,Easley Central Water District #1,South Carolina,"3,141"
SC4220006,SJWD Middle Tyger WTP,South Carolina,"60,592"
SC4610002,City of Rock Hill,South Carolina,"74,377"
SC4620003,York County West Water District,South Carolina,"4,272"
SD4600020,Aberdeen,South Dakota,"26,091"
SD4600148,Harrisburg,South Dakota,"4,300"
SD4600242,Pierre,South Dakota,"13,646"
SD4600304,Lincoln County Rural Water System,South Dakota,"5,425"
SD4602223,Wr/lj - Mni Wiconi,South Dakota,"3,850"
TN0000105,Marshall County Bd P.u. #1,Tennessee,"10,800"
TN0000128,Columbia Power and Water System,Tennessee,"64,520"
TN0000219,Eastside Utility District,Tennessee,"59,195"
TN0000369,First Utility District of Knox County,Tennessee,"89,521"
TN0000386,La Vergne Water System,Tennessee,"35,233"
TN0000400,Lewisburg Water System,Tennessee,"19,530"
TN0000576,Riceville Utility District,Tennessee,"3,428"
TN0000613,Savannah Valley U. D.,Tennessee,"24,403"
TN0000770,Maury County Water System,Tennessee,"18,955"
TN0000818,Warren County Utility District,Tennessee,"25,177"
TX0030004,City of Lufkin,Texas,"42,796"
TX0040002,City of Rockport,Texas,"27,282"
TX0110020,Bastrop County Water Control and Improvement Distr,Texas,"5,220"
TX0140002,City of Belton,Texas,"21,214"
TX0140023,City of Harker Heights,Texas,"30,365"
TX0140076,439 Water Supply Corporation,Texas,"7,521"
TX0140118,East Bell Water Supply Corporation,Texas,"3,852"
TX0150018,San Antonio Water System,Texas,"1,999,472"
TX0150045,Saws Castle Hills,Texas,"7,440"
TX0150048,City of Elmendorf,Texas,"2,871"
TX0190003,City of New Boston,Texas,"7,700"
TX0200002,City of Angleton,Texas,"18,120"
TX0200004,City of Clute,Texas,"11,210"
TX0200005,City of Freeport,Texas,"12,700"
TX0200035,City of Richwood,Texas,"5,232"
TX0210002,City of College Station,Texas,"100,498"
TX0210005,Wickson Creek SUD,Texas,"13,900"
TX0250002,City of Brownwood,Texas,"19,288"
TX0270049,City of Granite Shoals,Texas,"6,795"
TX0310002,Harlingen Water Works System,Texas,"85,900"
TX0310005,Laguna Madre Water District,Texas,"19,908"
TX0340003,City of Hughes Springs,Texas,"2,706"
TX0360104,Chambers County Municipal Utility District 1,Texas,"2,787"
TX0370018,North Cherokee Water Supply Corporation,Texas,"5,286"
TX0380013,Rra Tell Cee Vee Ws,Texas,534
TX0420001,City of Coleman,Texas,"4,709"
TX0430004,City of Farmersville,Texas,"3,310"
TX0430011,City of Wylie,Texas,"44,418"
TX0430025,City of Allen,Texas,"102,762"
TX0430029,Copeville Special Utility District,Texas,"4,488"
TX0430040,City of Melissa,Texas,"11,883"
TX0430054,City of Lucas,Texas,"7,855"
TX0500044,Multi-county Water Supply Corporation,Texas,"3,969"
TX0570006,City of Desoto,Texas,"51,700"
TX0570013,City of Lancaster,Texas,"37,550"
TX0570047,City of Farmers Branch,Texas,"31,560"
TX0570049,Town of Highland Park,Texas,"8,564"
TX0570059,Town of Sunnyvale,Texas,"5,580"
TX0570085,City of Glenn Heights,Texas,"12,336"
TX0610002,City of Denton,Texas,"131,712"
TX0610019,Argyle Water Supply Corporation,Texas,"6,987"
TX0610020,Cross Timbers Water Supply Corporation,Texas,"7,077"
TX0610065,City of Corinth,Texas,"23,568"
TX0610080,City of Highland Village,Texas,"15,650"
TX0610081,City of The Colony,Texas,"41,352"
TX0700001,City of Ennis,Texas,"18,660"
TX0700031,City of Red Oak,Texas,"10,934"
TX0700042,Mountain Peak SUD,Texas,"16,008"
TX0700067,City of Ovilla,Texas,"3,753"
TX0710002,El Paso Water Utilities,Texas,"672,538"
TX0710178,East Montana Water System,Texas,"6,513"
TX0720001,City of Dublin,Texas,"3,600"
TX0790005,City of Sugar Land,Texas,"83,886"
TX0790158,Kingsbridge Municipal Utility District,Texas,"8,398"
TX0790229,Fort Bend County Municipal Utility District 41,Texas,"4,167"
TX0790277,Fort Bend County Municipal Utility District 50,Texas,"4,218"
TX0790452,Sienna Plantation Municipal Utility District 10,Texas,"4,992"
TX0790455,Fort Bend County Municipal Utility District 57,Texas,"5,226"
TX0790533,Fort Bend County Municipal Utility District 134c,Texas,"6,183"
TX0840001,Galveston County WCID 1,Texas,"29,280"
TX0840009,Galveston County Water Control and Improvement Dis,Texas,"6,732"
TX0850001,City of Post,Texas,"5,376"
TX0890001,City of Gonzales,Texas,"9,172"
TX0890006,Gonzales County Water Supply Corporation,Texas,"7,000"
TX0900003,City of Pampa,Texas,"17,994"
TX0910006,City of Sherman,Texas,"42,462"
TX0940020,Green Valley SUD,Texas,"32,651"
TX1010013,City of Houston,Texas,"2,231,588"
TX1010014,City of Humble,Texas,"15,338"
TX1010016,City of Jersey Village,Texas,"7,792"
TX1010022,Sunbelt Fresh Water Supply District Oakwilde Subdi,Texas,"6,825"
TX1010503,Harris County MUD 102,Texas,"10,212"
TX1010507,Harris County Water Control and Improvement Distri,Texas,"3,705"
TX1010509,Harris County Water Control and Improvement Distri,Texas,"8,901"
TX1010538,Jackrabbit Road Public Utility District,Texas,"8,406"
TX1010548,Heatherloch Municipal Utility District,Texas,"6,612"
TX1010626,Harris County Municipal Utility District 119,Texas,"7,089"
TX1010750,Parkway Utility District,Texas,"6,507"
TX1010884,Northwest Harris County MUD 5,Texas,"16,368"
TX1010908,Rice University,Texas,"9,032"
TX1010938,Harris County Municipal Utility District 148 Kings,Texas,"4,347"
TX1011019,Addicks Utility District,Texas,"4,998"
TX1011107,Mills Road Municipal Utility District,Texas,"4,872"
TX1011430,Harris County MUD 157,Texas,"10,956"
TX1012740,Harris County Municipal Utility District 230,Texas,"6,498"
TX1013040,Harris County Municipal Utility District 367,Texas,"6,759"
TX1013050,Lakes of Rosehill Water System,Texas,"1,242"
TX1013113,Harris County Municipal Utility District 370,Texas,"4,617"
TX1013123,Harris County Municipal Utility District 361,Texas,"3,486"
TX1013612,Harris County WCID 161,Texas,705
TX1050002,City of Kyle,Texas,"29,118"
TX1050019,Goforth SUD,Texas,"27,639"
TX1070004,City of Trinidad,Texas,"1,482"
TX1070019,East Cedar Creek Fresh Water Supply District B A M,Texas,"6,202"
TX1070106,Carolynn Estates,Texas,"3,357"
TX1070167,East Cedar Creek FWSD Brookshire,Texas,"13,254"
TX1080005,City of Elsa,Texas,"5,500"
TX1080007,City of Mercedes,Texas,"15,700"
TX1080009,City of Pharr,Texas,"77,320"
TX1080029,North Alamo Water Supply Company,Texas,"138,855"
TX1090001,City of Hillsboro,Texas,"8,456"
TX1160015,B H P Water Supply Corporation,Texas,"5,966"
TX1160029,Caddo Basin SUD,Texas,"13,335"
TX1260003,City of Cleburne,Texas,"30,573"
TX1290012,College Mound Special Utility District,Texas,"9,678"
TX1290016,High Point Water Supply Corporation,Texas,"7,716"
TX1290053,Kaufman County Municipal Utility District 14,Texas,"3,921"
TX1330001,City of Kerrville,Texas,"22,217"
TX1370001,City of Kingsville,Texas,"29,947"
TX1490002,City of Three Rivers,Texas,"4,356"
TX1500001,City of Llano,Texas,"3,325"
TX1520002,Lubbock Public Water System,Texas,"266,263"
TX1550010,City of Robinson,Texas,"12,450"
TX1550031,City of Hewitt,Texas,"16,417"
TX1650001,City of Midland,Texas,"132,950"
TX1700546,Montgomery County Municipal Utility District 18,Texas,"5,598"
TX1750002,City of Corsicana,Texas,"23,770"
TX1750012,Chatfield Water Supply Corporation,Texas,"3,925"
TX1750015,M E N Water Supply Corporation,Texas,"3,739"
TX1780001,City of Agua Dulce,Texas,999
TX1780002,City of Bishop,Texas,"3,305"
TX1780003,City of Corpus Christi,Texas,"325,733"
TX1780005,Nueces County WCID 3,Texas,"14,607"
TX1780006,Nueces County WCID 4,Texas,"11,403"
TX1840001,City of Aledo,Texas,"4,232"
TX1840006,City of Hudson Oaks,Texas,"2,200"
TX1840008,Walnut Creek SUD,Texas,"23,118"
TX1990004,Blackland Water Supply Corporation,Texas,"4,908"
TX1990006,City of Fate,Texas,"14,327"
